Wall time,Step,Value
1701681074.9513392,4836,87.109375
1701681090.560779,4843,86.328125
1701681091.6910403,4844,84.765625
1701681119.1685932,4862,84.5703125
1701681122.5550811,4865,83.3984375
1701681145.7611566,4882,85.15625
1701681157.2611556,4895,82.03125
1701681180.1662397,4908,81.8359375
1701681181.1627924,4910,82.03125
1701681203.1147428,4925,83.59375
1701681207.6021454,4929,84.1796875
1701681210.2394514,4933,80.859375
1701681225.355169,4940,82.03125
1701681228.4984255,4944,78.7109375
1701681233.7757924,4949,79.1015625
1701681267.9711657,4978,78.90625
1701681280.2926195,4980,77.5390625
1701681290.9636338,4990,79.8828125
1701681291.4738452,4991,79.296875
1701681320.8194416,5014,82.03125
1701681338.8469014,5023,79.6875
1701681371.131739,5047,79.8828125
1701681379.6780977,5059,84.1796875
1701681392.5848682,5061,77.34375
1701681397.592516,5066,81.0546875
1701681405.8595374,5076,79.6875
1701681407.5649402,5079,81.640625
1701681420.1333473,5080,79.296875
1701681427.4878879,5088,79.8828125
1701681430.204286,5090,78.3203125
1701681433.3344295,5095,81.4453125
1701681448.681177,5101,81.25
1701681449.6268933,5103,82.8125
1701681476.4642987,5122,79.8828125
1701681486.8959439,5132,83.3984375
1701681489.003315,5136,78.90625
1701681502.931578,5140,80.2734375
1701681510.5695922,5147,85.3515625
1701681514.6573899,5151,81.640625
1701681515.044298,5152,81.8359375
1701681516.1405792,5154,83.7890625
1701681516.7107148,5155,83.0078125
1701681537.1694384,5167,82.8125
1701681544.5192244,5176,81.640625
1701681565.6517732,5187,85.7421875
1701681572.9184222,5197,84.9609375
1701681573.6530895,5198,84.765625
1701681586.4800837,5200,85.546875
1701681590.878145,5205,81.0546875
1701681593.115038,5207,83.203125
1701681598.2503152,5212,84.9609375
1701681601.4833252,5218,86.1328125
1701681616.129268,5225,79.4921875
1701681620.2559154,5229,83.59375
1701681627.7508526,5238,83.984375
1701681652.1798317,5253,86.9140625
1701681652.8622234,5254,82.6171875
1701681655.0323179,5258,84.9609375
1701681669.2752967,5262,84.1796875
1701681672.563317,5265,83.984375
1701681682.0415697,5277,83.984375
1701681700.5333867,5286,87.3046875
1701681706.2097008,5291,83.984375
1701681707.5274107,5293,83.59375
1701681708.626132,5295,88.671875
1701681709.6157956,5297,86.9140625
1701681729.341271,5304,83.7890625
1701681739.5244975,5318,86.1328125
1701681739.959381,5319,87.3046875
1701681755.5169773,5322,89.0625
1701681757.6867945,5324,88.0859375
1701681761.941105,5328,85.7421875
1701681762.97589,5329,85.546875
1701681765.2770705,5334,86.328125
1701681766.5895758,5336,85.15625
1701681767.4414184,5338,84.765625
1701681784.071256,5343,87.6953125
1701681810.0629046,5362,86.1328125
1701681816.3696213,5368,87.890625
1701681817.1949897,5370,85.9375
1701681818.7459085,5373,83.0078125
1701681835.9199448,5382,87.109375
1701681845.5790064,5393,85.15625
1701681846.5921798,5395,86.9140625
1701681862.4874718,5402,89.0625
1701681863.519323,5403,88.0859375
1701681867.8321197,5407,88.671875
1701681874.7794428,5417,86.9140625
1701681875.8737495,5419,85.9375
1701681891.6820512,5424,85.3515625
1701681896.1485882,5428,87.6953125
1701681901.6692083,5435,82.8125
1701681921.3289306,5445,81.25
1701681923.4512093,5447,87.109375
1701681924.4860969,5448,82.421875
1701681928.0446239,5452,87.3046875
1701681929.1917987,5454,85.546875
1701681930.0582438,5456,83.3984375
1701681930.6895623,5457,87.890625
1701681931.815674,5459,84.5703125
1701681955.7718103,5470,86.1328125
1701681985.9770355,5496,88.28125
1701681986.8314128,5498,86.5234375
1701682003.5701756,5504,89.453125
1701682006.9784436,5507,83.984375
1701682008.1036503,5508,89.84375
1701682009.2108924,5509,86.328125
1701682009.6399255,5510,87.5
1701682013.5567985,5517,83.59375
1701682029.1912723,5521,85.7421875
1701682031.5106652,5523,87.3046875
1701682034.8937588,5526,86.1328125
1701682059.7278612,5545,86.1328125
1701682064.3649683,5552,85.546875
1701682065.6783442,5554,86.5234375
1701682067.0498579,5557,82.6171875
1701682088.136596,5567,85.7421875
1701682095.4278831,5579,85.7421875
1701682138.6205506,5604,87.890625
1701682142.8737063,5608,83.984375
1701682190.4711275,5640,84.9609375
1701682191.802391,5643,84.765625
1701682202.1721978,5653,81.25
1701682223.1536467,5667,86.71875
1701682228.1609461,5672,83.59375
1701682229.4125152,5674,84.1796875
1701682250.4104075,5687,81.640625
1701682275.9250789,5703,82.421875
1701682279.269636,5706,81.8359375
1701682282.2886438,5709,84.375
1701682284.80544,5713,85.3515625
1701682286.4154694,5716,85.15625
1701682302.9257095,5723,80.078125
1701682310.3325918,5730,82.6171875
1701682312.3371944,5733,81.8359375
1701682328.4773905,5740,78.7109375
1701682329.832826,5743,83.7890625
1701682338.050975,5750,76.953125
1701682339.4904323,5752,83.0078125
1701682341.1821008,5755,78.7109375
1701682341.7589784,5756,80.078125
1701682342.461264,5757,80.859375
1701682342.864838,5758,84.1796875
1701682361.0735078,5765,84.9609375
1701682367.6832883,5772,83.7890625
1701682384.1500106,5781,83.0078125
1701682387.3861856,5784,76.3671875
1701682388.4256814,5785,83.984375
1701682392.675064,5789,78.3203125
1701682398.7522156,5798,81.8359375
1701682422.2552934,5809,82.03125
1701682441.6940415,5821,85.15625
1701682452.2710798,5832,83.984375
1701682475.5895476,5849,82.8125
1701682482.808837,5859,82.2265625
1701682500.3751025,5866,81.640625
1701682503.8013606,5869,84.9609375
1701682510.0374124,5879,84.1796875
1701682522.395591,5880,83.0078125
1701682523.3058705,5882,85.546875
1701682530.0251477,5888,81.25
1701682535.2497191,5895,81.8359375
1701682563.129217,5915,82.421875
1701682578.9065902,5921,82.421875
1701682590.2731106,5934,84.765625
1701682590.9570293,5935,81.25
1701682612.2576532,5948,83.59375
1701682617.004658,5953,82.6171875
1701682618.7098796,5956,82.03125
1701682637.2848573,5964,86.1328125
1701682642.6299753,5969,82.03125
1701682643.5996168,5970,83.7890625
1701682662.323296,5981,83.7890625
1701682672.4160013,5990,86.328125
1701682676.1376705,5997,86.71875
1701682676.9342287,5999,80.859375
